"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.060970002E2,1.623838299E-1,-2.028802568E-1,-2.848319077E-1
1.061069532E2,2.126948082E-1,-1.707477602E-1,-5.389162320E-1
1.061169072E2,2.057502895E-1,-5.977199256E-2,-5.738971996E-1
1.061268612E2,1.343862650E-1,5.702789426E-2,-4.538088387E-1
1.061368152E2,7.456212256E-2,1.160198683E-1,-3.679190880E-1
1.061467692E2,3.685536571E-3,1.865817279E-1,-1.412599593E-1
1.061567222E2,-5.095629171E-2,1.731705540E-1,1.548313469E-1
1.061666762E2,-6.090492714E-2,1.114037839E-1,3.723179483E-1
1.061766303E2,2.272776179E-3,2.396305919E-2,4.405450147E-1
1.061865842E2,1.336551072E-1,-1.281124949E-2,3.776494396E-1
1.061965382E2,2.508053153E-1,-2.317251563E-3,2.978899097E-1
1.062064922E2,3.008568235E-1,-2.678492546E-2,1.972879797E-1
1.062164453E2,3.000922635E-1,-5.903319687E-2,3.981193721E-2
1.062263992E2,2.611155280E-1,-6.709241420E-2,-8.898000419E-2
1.062363532E2,2.323927622E-1,-4.453970343E-2,-1.692172515E-1
1.062463072E2,1.548014895E-1,-8.207502723E-2,-2.369613379E-1
1.062562612E2,7.973168246E-2,-4.848803580E-2,-2.483031821E-1
1.062662152E2,4.596361008E-2,2.535937428E-2,-1.877084863E-1
1.062761682E2,-8.911010474E-3,6.763620526E-2,-9.990201831E-2
1.062861222E2,-5.466108754E-2,6.456173927E-2,-1.293170214E-2
1.062960762E2,-7.095793538E-2,6.195358872E-2,7.182310402E-2
1.063060302E2,-7.556608949E-2,7.799337834E-2,1.746481454E-1
1.063159842E2,-1.118789067E-1,3.717162699E-2,2.281595242E-1
1.063259383E2,-9.282133251E-2,-3.167436719E-3,2.184970003E-1
1.063358912E2,-3.574629508E-2,2.569266558E-3,1.673613453E-1
1.063458452E2,2.882202230E-3,4.570476115E-3,6.560926795E-2
1.063557992E2,5.547509305E-2,2.174024016E-2,-3.824254453E-2
1.063657533E2,1.040531760E-1,1.054153579E-1,-6.273828506E-2
1.063757072E2,8.085182626E-2,1.100273493E-1,-8.959103823E-3
1.063856612E2,2.179301128E-2,8.504248917E-2,8.211244941E-2
1.063956142E2,-1.005140025E-2,4.876490146E-2,1.532818347E-1
1.064055682E2,-6.932933964E-2,3.710292220E-2,1.660123926E-1
1.064155222E2,-8.429685954E-2,5.296875715E-2,1.173910403E-1
1.064254762E2,-6.533031922E-2,7.972737014E-2,5.219575524E-2
1.064354302E2,-4.426185105E-2,1.042400676E-1,-2.248429835E-2
1.064453842E2,-5.202929232E-2,1.177404115E-1,-2.660541594E-2
1.064553372E2,-3.639347222E-2,1.027770942E-1,-2.394727170E-2
1.064652912E2,1.305829436E-3,7.210230857E-2,-3.003246903E-2
1.064752452E2,6.305392507E-2,6.587443918E-2,-1.482970834E-2
1.064851992E2,1.051119605E-1,6.327008933E-2,-2.167796731E-2
1.064951532E2,1.158727742E-1,5.297723562E-2,3.152467847E-2
1.065051062E2,1.327319049E-1,1.305215478E-2,1.443209767E-2
1.065150602E2,1.861374857E-1,4.612693012E-2,2.807248235E-3
1.065250142E2,2.286722885E-1,6.484328270E-2,7.752296984E-2
1.065349683E2,1.618635739E-1,-8.577573001E-3,6.700967610E-2
1.065449222E2,1.653154045E-1,5.157565802E-2,2.588036120E-2
1.065548762E2,1.004846568E-1,4.162749767E-2,1.006978244E-1
1.065648292E2,3.652444985E-2,-9.256727099E-3,9.053536355E-2
1.065747833E2,3.114318419E-2,1.666456461E-5,6.717690647E-2
1.065847372E2,1.698532093E-2,4.006512165E-2,5.032172263E-2
1.065946912E2,7.867063209E-3,9.841711789E-2,1.411459386E-2
1.066046452E2,-3.556035362E-2,1.072765267E-1,-1.531268835E-2
1.066145992E2,-7.464062143E-2,9.459011525E-2,-2.733456373E-2
1.066245522E2,-8.696340915E-2,6.294907719E-2,-1.133833587E-2
1.066345062E2,-7.341391213E-2,7.311066091E-3,3.341800690E-2
1.066444602E2,1.473564126E-2,-4.444468617E-3,7.012097955E-2
1.066544142E2,9.156231735E-2,6.691261232E-3,5.842187047E-2
1.066643682E2,1.158788773E-1,1.052294165E-2,2.258837879E-2
1.066743222E2,1.437375708E-1,4.979488850E-2,1.166139454E-1
1.066842752E2,6.680027269E-2,5.815933049E-2,1.525696439E-1
1.066942292E2,9.308621138E-3,1.489879319E-1,2.200313097E-1
1.067041832E2,-8.605829671E-2,6.981312364E-2,2.878853238E-1
1.067141372E2,-1.825331523E-1,1.481684446E-3,2.630744183E-1
1.067240913E2,-1.994176453E-1,-1.795299858E-2,1.863922781E-1
1.067340452E2,-2.825164469E-1,-8.960390210E-2,4.491597176E-2
1.067439982E2,-1.077847594E-1,3.323265016E-2,-1.082828325E-1
1.067539522E2,9.704550728E-4,5.060151190E-2,-2.134818435E-1
1.067639062E2,1.040465613E-1,4.001395851E-2,-2.970379704E-1
1.067738602E2,1.724729447E-1,5.681505561E-2,-3.670618862E-1
1.067838142E2,2.097659014E-1,2.675949007E-2,-3.275499111E-1
1.067937682E2,2.846754582E-1,7.078113019E-2,-3.105415303E-1
1.068037212E2,3.196943962E-1,8.319009125E-2,-2.766276795E-1
1.068136752E2,3.177713566E-1,1.541545317E-1,-1.600371230E-1
1.068236292E2,2.455485223E-1,1.783009011E-1,2.117803037E-2
1.068335832E2,1.444596654E-1,1.111020675E-1,2.081620467E-1
1.068435372E2,6.332567442E-2,2.318976492E-2,3.481420505E-1
1.068534912E2,6.495982502E-2,-4.149388880E-2,3.291742676E-1
1.068634442E2,1.372013704E-1,-8.943871826E-2,1.980826163E-1
1.068733982E2,2.032238903E-1,-8.629496276E-2,3.071250021E-2
1.068833522E2,1.773158645E-1,-5.209109008E-2,-9.002548635E-2
1.068933063E2,1.032722438E-1,-5.152712613E-2,-1.220050782E-1
1.069032602E2,-1.275899000E-2,-9.119376004E-2,-1.471621388E-1
1.069132142E2,-9.336706046E-2,-1.303502244E-1,-1.280487603E-1
1.069231672E2,-1.528237785E-1,-1.241629931E-1,-8.930978715E-2
1.069331213E2,-1.662580122E-1,-8.217501462E-2,-2.487639427E-2
1.069430756E2,-1.385358147E-1,-5.711034000E-2,4.495397866E-2
1.069530296E2,-1.603608394E-1,-2.331431061E-2,6.985493124E-2
1.069629836E2,-1.336477982E-1,-5.535676003E-2,1.083366269E-1
1.069729376E2,-9.002537671E-2,-9.281753182E-2,1.060491961E-1
1.069828906E2,-6.412824132E-3,-1.029557267E-1,5.607479811E-2
1.069928446E2,1.026653393E-1,-9.511344105E-2,-8.739833236E-3
1.070027986E2,1.467974553E-1,-5.440220207E-2,-6.631678104E-2
1.070127526E2,1.279992417E-1,-4.598601222E-2,-7.515835583E-2
1.070227066E2,6.701767948E-2,-3.323177308E-2,2.053483665E-2
1.070326596E2,-1.086025290E-2,-7.948792666E-2,1.068034869E-1
1.070426136E2,-2.863111071E-2,-1.316775423E-1,1.022888517E-1
1.070525676E2,-5.103157461E-4,-1.727746975E-1,5.029365599E-2
1.070625216E2,2.456254497E-2,-1.657597929E-1,-3.279703259E-3
1.070724756E2,4.189522706E-2,-1.400294128E-1,-5.880661726E-2
1.070824296E2,1.114102889E-2,-1.095826685E-1,-1.382176530E-1
1.070923826E2,-2.890702620E-2,-7.333607107E-2,-1.909665549E-1
1.071023366E2,-6.191704363E-2,-3.327562720E-2,-9.544819415E-2
1.071122906E2,-3.874003295E-2,1.133804351E-2,-2.771580219E-3
1.071222446E2,2.868432038E-2,5.274334699E-2,1.746060455E-1
1.071321986E2,1.097750785E-1,1.082658756E-1,2.556923085E-1
1.071421526E2,8.740271777E-2,5.766524076E-2,1.488227481E-1
1.071521056E2,1.092120282E-1,6.748037696E-2,1.490502048E-1
1.071620596E2,1.360982566E-1,8.605054915E-3,1.937738031E-1
1.071720136E2,1.930355556E-1,-4.641168952E-2,2.902049142E-1
1.071819676E2,2.351608340E-1,-3.838433951E-2,4.857480848E-1
1.071919216E2,2.288912667E-1,-4.698062360E-2,3.311108655E-1
1.072018756E2,1.998379505E-1,-6.383376092E-2,3.666748005E-1
1.072118286E2,1.690111737E-1,-9.919625938E-2,3.038950002E-1
1.072217826E2,1.173526680E-1,-9.224450469E-2,1.406039017E-1
1.072317366E2,8.580116540E-2,-5.876422495E-2,-1.072554767E-2
1.072416906E2,1.039880892E-1,1.822606355E-2,-1.548582441E-1
1.072516446E2,1.502615286E-1,1.211774048E-1,-2.106406814E-1
1.072615986E2,8.947635971E-2,1.753153127E-1,-2.543135351E-1
1.072715516E2,5.347497985E-2,2.094671452E-1,-1.890966153E-1
1.072815056E2,-7.940080315E-3,2.282995650E-1,5.929778337E-2
1.072914596E2,-1.119917214E-1,1.319386205E-1,7.855441868E-2
1.073014136E2,-9.212280951E-2,1.284279522E-1,9.648899853E-2
1.073113676E2,-1.213143758E-2,1.686091411E-1,9.494299471E-2
1.073213216E2,7.179079816E-2,1.714096650E-1,1.238995761E-1
1.073312746E2,1.337728190E-1,2.076279035E-1,1.915945458E-1
1.073412286E2,1.124387410E-1,1.403591958E-1,2.938348657E-1
1.073511826E2,8.699458212E-2,9.250353634E-2,3.300291306E-1
1.073611366E2,6.605190217E-2,-4.111849755E-2,2.356919074E-1
1.073710906E2,4.974102102E-2,-1.290997973E-1,9.632352233E-2
1.073810446E2,3.293999702E-2,-1.474442670E-1,-1.660416287E-1
1.073909976E2,1.461056200E-1,-4.340709776E-2,-5.007175416E-1
1.074009516E2,1.793409745E-1,5.585201919E-2,-5.611151862E-1
1.074109056E2,7.145684905E-2,7.287969589E-2,-6.862935483E-1
1.074208596E2,1.542181201E-2,1.455205330E-1,-4.472628808E-1
1.074308136E2,-1.367210582E-2,1.760008988E-1,-4.667113048E-1
1.074407676E2,-4.746806212E-2,1.756097201E-1,-4.387224376E-1
1.074507206E2,-4.786443025E-2,2.373332208E-1,-2.343406159E-1
1.074606746E2,-1.280046869E-1,1.831301165E-1,-4.863713980E-3
1.074706286E2,-1.709657883E-1,5.755735964E-2,1.998104686E-1
1.074805826E2,-1.395855360E-1,7.332116067E-3,3.716975588E-1
1.074905366E2,-1.076121569E-1,-6.119549721E-2,3.936421591E-1
1.075004906E2,-3.112019733E-2,-1.022137150E-1,1.820729399E-1
1.075104436E2,7.361980721E-2,-8.584823549E-2,-6.298737645E-2
1.075203976E2,1.514042207E-1,-7.528377861E-2,-1.590799338E-1
1.075303516E2,1.711485138E-1,-4.137022018E-2,-1.137435472E-1
1.075403056E2,9.268436149E-2,-8.524948061E-2,-1.468586683E-1
1.075502596E2,7.009174347E-2,-1.135526356E-1,-2.053103596E-1
1.075602136E2,1.150637023E-1,-4.019668400E-2,-2.517185408E-1
1.075701666E2,1.135899116E-1,6.247866869E-2,-2.563068509E-1
1.075801206E2,4.594800532E-2,1.217235348E-1,-1.644500166E-1
1.075900746E2,-6.093383431E-2,1.427355042E-1,-7.928824425E-3
1.076000286E2,-1.377280949E-1,1.240632981E-1,9.249827385E-2
1.076099826E2,-1.498555856E-1,1.298274833E-1,2.038058710E-1
1.076199366E2,-9.930852592E-2,1.627429220E-1,2.679147434E-1
1.076298896E2,-4.340241998E-2,1.812283096E-1,2.527347869E-1
1.076398436E2,1.445132039E-2,1.856388643E-1,2.727568227E-1
1.076497976E2,3.021731414E-2,1.168840867E-1,2.798530036E-1
1.076597516E2,4.780318066E-2,2.632562667E-2,2.180689842E-1
1.076697056E2,8.886232898E-2,-1.103980628E-1,7.666693747E-2
1.076796586E2,1.683212388E-1,-1.781026804E-1,-9.540492475E-2
1.076896126E2,2.309802210E-1,-1.706533277E-1,-2.606343752E-1
1.076995666E2,2.626969074E-1,-7.101618826E-2,-3.962336451E-1
1.077095206E2,2.498400497E-1,1.170583338E-2,-4.302106458E-1
1.077194746E2,1.669103057E-1,6.796364933E-2,-3.897520065E-1
1.077294286E2,6.951783925E-2,1.088462117E-1,-3.581384504E-1
1.077393826E2,3.167385556E-2,1.518209079E-1,-2.625692189E-1
1.077493356E2,-2.414574813E-2,2.526619890E-1,-5.096959412E-2
1.077592896E2,-7.162090000E-2,3.138361439E-1,3.825283563E-1
1.077692436E2,-1.156640652E-1,3.095729390E-1,5.931848252E-1
1.077791976E2,-1.379970303E-1,2.286281785E-1,7.183129013E-1
1.077891516E2,-7.793432146E-2,1.262364158E-1,6.541356164E-1
1.077991046E2,7.467479110E-3,-5.796783417E-2,4.481504881E-1
1.078090586E2,1.219606394E-1,-1.097118920E-1,2.760914898E-1
1.078190126E2,2.287312357E-1,-8.318658292E-2,3.711403191E-2
1.078289666E2,2.471093634E-1,-8.542080402E-2,-2.152149582E-1
1.078389206E2,1.968030628E-1,-1.087038320E-1,-4.016534293E-1
1.078488746E2,1.733350801E-1,-1.026826617E-1,-4.391212177E-1
1.078588276E2,1.379007705E-1,-7.219118625E-2,-3.773196566E-1
1.078687816E2,9.595266268E-2,-6.466962039E-2,-3.269365382E-1
1.078787356E2,3.628763761E-2,-8.507698774E-3,-2.672768122E-1
1.078886896E2,-4.559388332E-2,7.494083941E-2,-9.258130431E-2
1.078986436E2,-1.264151944E-1,1.291372195E-1,1.284422779E-1
1.079085976E2,-1.841764026E-1,1.343622914E-1,3.074091768E-1
1.079185516E2,-1.524397260E-1,1.068093342E-1,4.139969015E-1
1.079285046E2,-7.309991665E-2,3.418603867E-2,4.369174021E-1
1.079384585E2,3.840378150E-2,2.136864960E-3,3.706240100E-1
1.079484125E2,1.450752676E-1,-2.542047769E-2,2.388435566E-1
1.079583665E2,1.693281294E-1,-7.319603026E-2,8.845258534E-2
1.079683205E2,1.762450931E-1,-1.151193970E-1,-6.275991976E-2
1.079782735E2,1.883311052E-1,-1.019242778E-1,-1.417821157E-1
1.079882275E2,1.780800225E-1,-1.171638760E-1,-2.179754287E-1
1.079981815E2,1.558408321E-1,-1.258005059E-1,-2.834969884E-1
1.080081355E2,1.528325858E-1,-6.019153029E-2,-2.790642142E-1
1.080180895E2,1.081602968E-1,1.358892918E-3,-1.869290525E-1
1.080280435E2,5.157693710E-2,6.100575507E-2,-7.134772539E-2
1.080379965E2,-2.481459651E-2,1.023765600E-1,7.894501269E-2
1.080479505E2,-7.252042104E-2,9.646941036E-2,2.231847131E-1
1.080579045E2,-7.904083394E-2,6.044880778E-2,2.932197386E-1
1.080678585E2,-9.678384438E-3,6.374371380E-2,3.663695759E-1
1.080778125E2,5.360032953E-2,5.552369803E-2,3.189533347E-1
1.080877665E2,1.104550366E-1,-2.998627603E-2,1.671824205E-1
1.080977195E2,1.425087053E-1,-6.819169074E-2,4.925109744E-2
1.081076735E2,1.695544166E-1,-7.896080017E-2,-8.898819029E-2
1.081176275E2,1.620866817E-1,-1.195416462E-1,-2.754371864E-1
1.081275815E2,1.382067626E-1,-1.169364193E-1,-4.365004957E-1
1.081375355E2,1.510014206E-1,-2.428202480E-2,-4.754014367E-1
1.081474895E2,9.795171607E-2,7.618366510E-2,-3.873698509E-1
1.081574425E2,4.006183259E-3,1.081615028E-1,-1.881557983E-1
1.081673965E2,-1.046387015E-1,1.431681982E-1,2.725328743E-2
1.081773505E2,-1.749216489E-1,1.529330483E-1,2.098138851E-1
1.081873045E2,-2.071282224E-1,9.658050746E-2,2.124503946E-1
1.081972585E2,-1.551689870E-1,9.912784696E-2,2.196986032E-1
1.082072125E2,-6.271493275E-2,1.495533577E-1,2.927379280E-1
1.082171665E2,-5.704324320E-2,8.639173418E-2,1.495442945E-1
1.082271195E2,-2.458754182E-3,7.759606004E-2,1.076454860E-1
1.082370735E2,5.066773161E-2,9.619137526E-2,5.017027974E-2
1.082470275E2,4.415678389E-2,1.651136756E-2,-8.100206316E-2
1.082569815E2,5.223588176E-2,-1.312875330E-2,-1.497314054E-1
1.082669355E2,7.303965379E-2,5.492874384E-2,-1.102018887E-1
1.082768885E2,3.571446430E-2,6.346860230E-2,-6.409600854E-2
1.082868425E2,7.998881377E-3,3.431058437E-2,-4.489901483E-2
1.082967965E2,4.883989200E-2,1.147264642E-1,6.954970658E-2
1.083067505E2,6.963741481E-2,1.684088740E-1,1.586951870E-1
1.083167045E2,5.084037066E-2,9.442785501E-2,1.402571619E-1
1.083266585E2,2.704896379E-2,6.535374463E-2,1.211455375E-1
1.083366115E2,4.046368249E-2,6.370336801E-2,1.138967443E-1
1.083465655E2,6.056885842E-2,5.169552594E-2,5.821137071E-2
1.083565195E2,9.381963495E-2,9.536516368E-2,-3.396764517E-2
1.083664735E2,1.411886233E-1,1.787163457E-1,-7.292179585E-2
1.083764275E2,1.138541327E-1,1.536835384E-1,-8.959630072E-2
1.083863815E2,1.030986546E-1,9.180625588E-2,-6.947544694E-2
1.083963345E2,1.197816379E-1,6.097651899E-2,-4.688005149E-2
1.084062885E2,1.186222812E-1,1.908765078E-2,-6.530053496E-2
1.084162425E2,1.460129782E-1,-2.083421409E-2,-1.104521495E-1
1.084261965E2,1.685211771E-1,-1.956069052E-2,-8.424609840E-2
1.084361505E2,1.593494173E-1,-1.309542418E-2,-6.411705852E-2
1.084461045E2,1.298824106E-1,-6.339726627E-2,-8.147334874E-2
1.084560585E2,1.132191616E-1,-7.757208645E-2,-6.906438768E-2
1.084660115E2,1.202885915E-1,-5.723430097E-2,-7.058875680E-2
1.084759655E2,1.267898913E-1,-1.048171878E-2,-6.377908945E-2
1.084859195E2,1.145171338E-1,2.908463538E-2,-1.372458458E-2
1.084958735E2,1.243811674E-1,3.655503809E-2,6.280026555E-2
1.085058275E2,9.024947125E-2,4.388540000E-2,2.003934360E-1
1.085157815E2,7.835546717E-2,-1.347461611E-2,2.920654982E-1
1.085257345E2,7.630477555E-2,-5.090527475E-2,2.291079426E-1
1.085356885E2,1.440994038E-1,-8.478199571E-2,6.647524059E-2
1.085456425E2,1.992662390E-1,-3.941286474E-2,7.143426418E-2
1.085555965E2,2.585720257E-1,-3.817559391E-2,-5.229983568E-2
1.085655505E2,2.807006306E-1,-4.294078231E-2,-8.808654964E-2
1.085755035E2,3.030581906E-1,-2.645865083E-3,-1.049738932E-1
1.085854575E2,3.172812137E-1,4.127227932E-2,-8.393444180E-2
1.085954115E2,3.187782471E-1,1.490572214E-2,-1.290614980E-1
1.086053655E2,2.871370263E-1,7.067997336E-2,1.187627971E-2
1.086153195E2,2.537977376E-1,1.106243500E-1,1.734319246E-1
1.086252735E2,2.115828506E-1,1.219518685E-1,2.805920917E-1
1.086352275E2,2.141544925E-1,1.524714106E-1,3.110806435E-1
1.086451805E2,2.185454957E-1,1.437698767E-1,2.715154588E-1
1.086551345E2,2.351303554E-1,1.065260366E-1,1.639109033E-1
1.086650885E2,2.872791502E-1,9.167732477E-2,6.532100022E-2
1.086750425E2,3.496041468E-1,9.409280956E-2,6.483392715E-3
1.086849965E2,3.298735946E-1,1.857134163E-2,-3.655679226E-2
1.086949505E2,3.450109396E-1,9.474243522E-3,-3.441261828E-2
1.087049035E2,4.132046403E-1,-1.037413001E-2,-6.800545692E-2
1.087148575E2,4.630465624E-1,-3.964353740E-2,-1.193036646E-1
1.087248115E2,5.220405829E-1,-7.615033597E-2,-1.644248736E-1
1.087347655E2,5.476780288E-1,-4.246423423E-2,-1.806397873E-1
1.087447195E2,5.405306848E-1,-3.639774799E-2,-1.298923874E-1
1.087546735E2,4.768963505E-1,-4.300130099E-2,-1.025291723E-1
1.087646265E2,4.370459313E-1,-3.064262599E-2,-6.015440047E-2
1.087745805E2,4.398545317E-1,-3.348788112E-2,-5.094795942E-2
1.087845345E2,4.497076748E-1,-3.928568780E-2,-6.506196856E-2
1.087944885E2,4.611184430E-1,-1.874968171E-2,-7.530745983E-2
1.088044425E2,4.556941272E-1,4.155616164E-3,-3.782329917E-2
1.088143965E2,4.265874186E-1,-1.540332019E-2,-9.792332053E-3
1.088243495E2,4.073849431E-1,7.611905336E-3,6.739208400E-2
1.088343035E2,3.983515797E-1,-5.692264438E-3,1.201292914E-1
1.088442575E2,3.768684708E-1,-5.012087077E-2,1.346742404E-1
1.088542115E2,3.958654532E-1,-9.422349483E-2,8.166396797E-2
1.088641655E2,4.429400343E-1,-7.996944487E-2,-1.314103246E-2
1.088741195E2,4.881484399E-1,-1.314135405E-1,-1.225342512E-1
1.088840725E2,5.175925329E-1,-1.497992331E-1,-2.362713665E-1
1.088940265E2,5.438729532E-1,-9.412993938E-2,-2.875409228E-1
1.089039805E2,5.601472528E-1,-2.339967996E-2,-2.680960071E-1
1.089139345E2,5.373665006E-1,1.518580377E-2,-1.910911006E-1
1.089238885E2,4.493255592E-1,4.556355089E-2,-7.527822375E-2
1.089338425E2,3.619712637E-1,4.221368104E-2,5.230685234E-2
1.089437957E2,3.173235695E-1,4.832519084E-2,1.452348965E-1
1.089537497E2,3.272247694E-1,4.908708304E-2,1.820051122E-1
1.089637037E2,3.412270967E-1,5.731060714E-2,1.884013814E-1
1.089736577E2,3.741340570E-1,4.824449927E-2,1.801942295E-1
1.089836117E2,4.210670623E-1,4.706394643E-2,1.731231916E-1
1.089935657E2,4.570910271E-1,2.687380314E-2,1.323634207E-1
1.090035187E2,5.013968784E-1,2.913316727E-2,4.771211028E-2
1.090134727E2,5.308602306E-1,3.358933032E-2,-2.778012156E-2
1.090234267E2,5.037336816E-1,3.377000928E-2,-5.295238495E-2
1.090333807E2,4.578107097E-1,4.473500043E-2,-5.770909488E-2
1.090433347E2,4.205604011E-1,1.597430080E-2,-3.878282726E-2
1.090532887E2,4.435959457E-1,2.820550650E-2,-6.365922153E-2
1.090632417E2,4.615477748E-1,8.096347153E-2,-2.996054828E-2
1.090731957E2,4.549372052E-1,1.277610773E-1,-1.468820572E-3
1.090831497E2,4.091558455E-1,1.055755717E-1,5.672208488E-2
1.090931037E2,3.690024309E-1,6.874396026E-2,8.423148036E-2
1.091030577E2,3.829785188E-1,5.563567221E-2,6.735056877E-2
1.091130117E2,4.430036958E-1,5.883205265E-2,3.393723965E-3
1.091229647E2,5.139958009E-1,4.721100390E-2,-1.372195333E-1
1.091329187E2,5.668651554E-1,7.006426156E-2,-7.029581130E-2
1.091428727E2,5.860409895E-1,7.108138472E-2,-4.973992467E-2
1.091528267E2,5.544285297E-1,4.436370224E-2,8.846837282E-3
1.091627807E2,4.921238887E-1,-2.820170581E-2,-1.419703960E-2
1.091727347E2,4.736635711E-1,-2.286582917E-2,-7.300716519E-2
1.091826877E2,5.128315837E-1,4.809802651E-2,-8.915483594E-2
1.091926417E2,5.365102124E-1,6.848989874E-2,-5.084212482E-2
1.092025957E2,5.289399685E-1,7.251979977E-2,-3.799520731E-3
1.092125497E2,5.459625654E-1,7.096765637E-2,3.587676108E-2
1.092225037E2,5.291286873E-1,9.221760750E-2,2.517518699E-2
1.092324577E2,4.960168918E-1,8.832102299E-2,-5.066612363E-3
1.092424107E2,4.629702928E-1,9.262311190E-2,-1.995888591E-2
1.092523647E2,4.841672900E-1,1.229201674E-1,6.051283479E-3
1.092623187E2,5.118250586E-1,1.786204514E-1,5.066787779E-2
1.092722727E2,4.834181155E-1,1.419446683E-1,2.223871529E-2
1.092822267E2,4.855663826E-1,1.260563216E-1,4.736244678E-4
1.092921807E2,5.057271436E-1,9.023072362E-2,-2.015769124E-2
1.093021337E2,5.032138641E-1,5.500592709E-2,-3.657257974E-2
1.093120877E2,5.170124891E-1,4.160732478E-2,-2.452146828E-2
1.093220417E2,5.505374269E-1,4.406783313E-2,-8.465364933E-2
1.093319957E2,5.824969190E-1,5.595756143E-2,-7.918884158E-2
1.093419497E2,5.938339758E-1,4.167632192E-2,4.853188992E-3
1.093519037E2,5.590542620E-1,4.975278854E-2,7.543785274E-2
1.093618567E2,5.661083795E-1,1.097843975E-2,1.296912432E-1
1.093718107E2,5.542542461E-1,-2.156599313E-2,1.159894627E-1
1.093817647E2,5.380629040E-1,-5.816927075E-2,2.458169460E-3
1.093917187E2,5.806346904E-1,-7.381963581E-2,-1.138113749E-1
1.094016727E2,6.007098263E-1,-4.122608632E-2,-1.830120027E-1
1.094116267E2,5.924806377E-1,-5.447792351E-2,-1.438496912E-1
1.094215797E2,5.611837083E-1,-7.012302607E-2,-6.217402875E-2
1.094315337E2,5.213918709E-1,-1.120946324E-1,-1.169618547E-2
1.094414877E2,4.730382479E-1,-1.402402049E-1,-1.655054390E-2
1.094514417E2,4.830510200E-1,-1.618444973E-1,-6.180682361E-2
1.094613957E2,4.868762320E-1,-1.334220591E-1,-7.219966471E-2
1.094713497E2,4.958551798E-1,-1.244688025E-1,-4.890552700E-2
1.094813027E2,4.879328238E-1,-1.023730516E-1,-4.721860528E-2
1.094912567E2,4.840936151E-1,-8.650283128E-2,-3.493594408E-2
1.095012107E2,4.460742515E-1,-1.072271177E-1,-2.103594303E-2
1.095111647E2,4.222654126E-1,-1.085021031E-1,-2.381453991E-2
1.095211187E2,3.975021620E-1,-1.041561601E-1,-2.461034596E-2
1.095310727E2,3.653893267E-1,-7.419414997E-2,-6.591098428E-2
1.095410267E2,3.230725519E-1,-8.608943313E-2,-8.897883475E-2
1.095509797E2,2.735636836E-1,-1.208604857E-1,-9.073416889E-2
1.095609337E2,2.381395336E-1,-1.064120159E-1,-1.047481906E-1
1.095708877E2,1.890793478E-1,-1.033933908E-1,-1.275763053E-1
1.095808417E2,1.559879992E-1,-1.074189064E-1,-1.293129283E-1
1.095907957E2,1.474723336E-1,-9.140952229E-2,-1.421335334E-1
1.096007497E2,1.565304198E-1,-7.370035261E-2,-1.530567169E-1
1.096107027E2,1.590084333E-1,-4.037648588E-2,-1.459810013E-1
1.096206567E2,1.777138223E-1,1.431719989E-2,-9.302861631E-2
1.096306107E2,1.749465362E-1,5.028897822E-2,-2.136572599E-3
1.096405647E2,1.853059020E-1,6.768970728E-2,6.355689526E-2
1.096505187E2,1.929627029E-1,8.100644857E-2,1.344643253E-1
1.096604727E2,1.964705938E-1,5.189930141E-2,1.505693114E-1
1.096704257E2,2.307420566E-1,2.505970448E-2,1.194679713E-1
1.096803797E2,2.819551507E-1,2.362479776E-2,9.476523936E-2
1.096903337E2,3.172803001E-1,2.708108693E-2,5.181685567E-2
1.097002877E2,3.794149332E-1,4.783665597E-2,3.837469161E-2
1.097102417E2,3.963675463E-1,7.761301696E-2,5.685949445E-2
1.097201957E2,3.836919522E-1,5.473052323E-2,1.067742509E-1
1.097301487E2,3.584797085E-1,2.850868464E-2,1.646774733E-1
1.097401027E2,3.447333796E-1,5.513631999E-3,1.505640489E-1
1.097500567E2,3.331138292E-1,-1.408126473E-2,1.042166787E-1
1.097600107E2,3.430558500E-1,-2.919222414E-3,5.003520906E-2
1.097699647E2,3.503970292E-1,2.972899854E-2,1.608042777E-2
1.097799187E2,3.321082908E-1,3.620595932E-2,3.345250547E-2
1.097898717E2,2.819338449E-1,1.717911959E-3,3.233100951E-2
1.097998257E2,2.691807387E-1,-1.865115613E-2,2.588270009E-2
1.098097797E2,2.435897233E-1,-1.805795610E-2,-4.465343177E-2
1.098197337E2,3.001105543E-1,3.225382626E-2,-1.030431426E-1
1.098296877E2,3.729405672E-1,7.858394712E-2,-5.873294234E-2
1.098396417E2,3.496376221E-1,6.547565907E-2,7.833631754E-2
1.098495947E2,2.631576680E-1,-1.172951460E-3,1.953817874E-1
1.098595487E2,2.230058066E-1,-6.683367491E-2,1.723987216E-1
1.098695027E2,2.384180073E-1,-7.670377493E-2,6.001523674E-2
1.098794567E2,2.566872854E-1,-5.284450382E-2,-1.013720083E-1
1.098894107E2,3.147881072E-1,1.256011158E-2,-1.903186834E-1
1.098993647E2,2.975737033E-1,7.812289417E-2,-1.349268401E-1
1.099093177E2,2.196779917E-1,8.205719322E-2,-3.578203619E-2
1.099192717E2,1.853398889E-1,8.798100740E-2,8.228260338E-2
1.099292257E2,1.667680539E-1,6.570077688E-2,5.405516982E-2
