"Time (s)","X (hPa)"
2.102775651E2,1.026585464E3
2.113121161E2,1.026546326E3
2.123467201E2,1.026508713E3
2.133812261E2,1.026472549E3
2.144157071E2,1.026432495E3
2.154502381E2,1.026393585E3
2.164847491E2,1.026360168E3
2.175192881E2,1.026326447E3
2.185538141E2,1.026291885E3
2.195883091E2,1.026261444E3
2.206227941E2,1.026233597E3
2.216572861E2,1.026204605E3
2.226916951E2,1.026179352E3
2.237261161E2,1.026154938E3
2.247606041E2,1.026133575E3
2.257950081E2,1.026112137E3
2.268294531E2,1.026092377E3
2.278638951E2,1.026074677E3
2.288983891E2,1.026059875E3
2.299328501E2,1.026047440E3
2.309672971E2,1.026037674E3
2.320017701E2,1.026031494E3
2.330362631E2,1.026028595E3
2.340707391E2,1.026027222E3
2.351052161E2,1.026027222E3
2.361396931E2,1.026027222E3
2.371741411E2,1.026025467E3
2.382086011E2,1.026019287E3
2.392430711E2,1.026016769E3
2.402775281E2,1.026013184E3
2.413119771E2,1.026008682E3
2.423464701E2,1.026005554E3
2.433809501E2,1.026005478E3
2.444154451E2,1.026005478E3
2.454499541E2,1.026007919E3
2.464844511E2,1.026019058E3
2.475189131E2,1.026019058E3
2.485534211E2,1.026015701E3
2.495879301E2,1.026011963E3
2.506223971E2,1.025998306E3
2.516568401E2,1.025974731E3
2.526913321E2,1.025970001E3
2.537257931E2,1.025968018E3
2.547602271E2,1.025967484E3
2.557946651E2,1.025967484E3
2.568291101E2,1.025967484E3
2.578636421E2,1.025968018E3
2.588981441E2,1.025976257E3
2.599326701E2,1.025997925E3
2.609672021E2,1.026020432E3
2.620017441E2,1.026043625E3
2.630362731E2,1.026090546E3
2.640708851E2,1.026145172E3
2.651054441E2,1.026194687E3
2.661398941E2,1.026242447E3
2.671744121E2,1.026289825E3
2.682089061E2,1.026316910E3
2.692434261E2,1.026319427E3
2.702778901E2,1.026319427E3
2.713123541E2,1.026312256E3
2.723468471E2,1.026305771E3
2.733812861E2,1.026300735E3
2.744157551E2,1.026294479E3
2.754502471E2,1.026289291E3
2.764847401E2,1.026283493E3
2.775192371E2,1.026277313E3
2.785537221E2,1.026268387E3
2.795882951E2,1.026263046E3
2.806228231E2,1.026260986E3
2.816572971E2,1.026252747E3
2.826918141E2,1.026252747E3
2.837262911E2,1.026261520E3
2.847607901E2,1.026261520E3
2.857952971E2,1.026253662E3
2.868297691E2,1.026252060E3
2.878642481E2,1.026250610E3
2.888987431E2,1.026244431E3
2.899332021E2,1.026243286E3
2.909676671E2,1.026243286E3
2.920021121E2,1.026247635E3
2.930365281E2,1.026250305E3
2.940709601E2,1.026251297E3
2.951053951E2,1.026252518E3
2.961398611E2,1.026256790E3
2.971743321E2,1.026262589E3
2.982088051E2,1.026268082E3
2.992433071E2,1.026273727E3
3.002778221E2,1.026285095E3
3.013123221E2,1.026298981E3
3.023468411E2,1.026315689E3
3.033813381E2,1.026331177E3
3.044158221E2,1.026346436E3
3.054503441E2,1.026361771E3
3.064848171E2,1.026370773E3
3.075192841E2,1.026375885E3
3.085537361E2,1.026379623E3
3.095881791E2,1.026380310E3
3.106226521E2,1.026380310E3
3.116571221E2,1.026380310E3
3.126915921E2,1.026381073E3
3.137260451E2,1.026382828E3
3.147605011E2,1.026383591E3
3.157949771E2,1.026388245E3
3.168294641E2,1.026396027E3
3.178639401E2,1.026399155E3
3.188984581E2,1.026401138E3
3.199330061E2,1.026404724E3
3.209675591E2,1.026406479E3
3.220020891E2,1.026406937E3
3.230366111E2,1.026407394E3
3.240711391E2,1.026407394E3
3.251056851E2,1.026403885E3
3.261402271E2,1.026399612E3
3.271747751E2,1.026394806E3
3.282093531E2,1.026387482E3
3.292439131E2,1.026382370E3
3.302784611E2,1.026378021E3
3.313129871E2,1.026375046E3
3.323474561E2,1.026370010E3
3.333818541E2,1.026367416E3
3.344163201E2,1.026365891E3
3.354508281E2,1.026363831E3
3.364852961E2,1.026363831E3
3.375197251E2,1.026366653E3
3.385541881E2,1.026379013E3
3.395886621E2,1.026386337E3
3.406231331E2,1.026386337E3
3.416575801E2,1.026381760E3
3.426920431E2,1.026372833E3
3.437264881E2,1.026356430E3
3.447609331E2,1.026336365E3
3.457953851E2,1.026333694E3
3.468298031E2,1.026330490E3
3.478642101E2,1.026327133E3
3.488986261E2,1.026323624E3
3.499330221E2,1.026320038E3
3.509673841E2,1.026316833E3
3.520017651E2,1.026314621E3
3.530361621E2,1.026313171E3
3.540705991E2,1.026313171E3
3.551050291E2,1.026313400E3
3.561394521E2,1.026314316E3
3.571737971E2,1.026314392E3
3.582081251E2,1.026314392E3
3.592424711E2,1.026314392E3
3.602335421E2,1.026315155E3
3.610630461E2,1.026315384E3
3.618925391E2,1.026316223E3
3.627220331E2,1.026316910E3
3.635515261E2,1.026318054E3
3.643810201E2,1.026320801E3
3.652105881E2,1.026338196E3
3.660400971E2,1.026359406E3
3.668696321E2,1.026381302E3
3.676992001E2,1.026402435E3
3.685287141E2,1.026420975E3
3.693582751E2,1.026427231E3
3.701878041E2,1.026427307E3
3.710174111E2,1.026427307E3
3.718469361E2,1.026426544E3
3.726764751E2,1.026426468E3
3.735060311E2,1.026425858E3
3.743355521E2,1.026425247E3
3.751650591E2,1.026424561E3
3.759946171E2,1.026424026E3
3.768241711E2,1.026423950E3
3.776537181E2,1.026423950E3
3.784832931E2,1.026424026E3
3.793128281E2,1.026424255E3
3.801423401E2,1.026424637E3
3.809718941E2,1.026424713E3
3.818014171E2,1.026424637E3
3.826309601E2,1.026424713E3
3.834605071E2,1.026424713E3
3.842900421E2,1.026425247E3
3.851196271E2,1.026425781E3
3.859492131E2,1.026426010E3
3.867787551E2,1.026426773E3
3.876083101E2,1.026426773E3
3.884378371E2,1.026427002E3
3.892673881E2,1.026427765E3
3.900969231E2,1.026428299E3
3.909264751E2,1.026428528E3
3.917560151E2,1.026428909E3
3.925855381E2,1.026429214E3
3.934150481E2,1.026429214E3
3.942446081E2,1.026429214E3
3.950741361E2,1.026429138E3
3.959036691E2,1.026429138E3
3.967331631E2,1.026429062E3
3.975626521E2,1.026429062E3
3.983921491E2,1.026429062E3
3.992216631E2,1.026428680E3
4.000511991E2,1.026428299E3
4.008807351E2,1.026428299E3
4.017102611E2,1.026428452E3
4.025397581E2,1.026428757E3
4.033692611E2,1.026428909E3
4.041987761E2,1.026429138E3
4.050282791E2,1.026429520E3
4.058578331E2,1.026430588E3
4.066873711E2,1.026431274E3
4.075168921E2,1.026432114E3
4.083463921E2,1.026432877E3
4.091759121E2,1.026433334E3
4.100054501E2,1.026433334E3
4.108349921E2,1.026433182E3
4.116645141E2,1.026433182E3
4.124940221E2,1.026432724E3
4.133235431E2,1.026432266E3
4.141530671E2,1.026431274E3
4.149825751E2,1.026431274E3
4.158120541E2,1.026461639E3
4.166415281E2,1.026501541E3
4.174710231E2,1.026541061E3
4.183005291E2,1.026580658E3
4.191300381E2,1.026617508E3
4.199595291E2,1.026617508E3
4.207890661E2,1.026613007E3
4.216185991E2,1.026603928E3
4.224481281E2,1.026598206E3
4.232776311E2,1.026598206E3
4.241071061E2,1.026598587E3
4.249365961E2,1.026603622E3
4.257660871E2,1.026608810E3
4.265956091E2,1.026612701E3
4.274251491E2,1.026616058E3
4.282546821E2,1.026617966E3
4.290842141E2,1.026621628E3
4.299137421E2,1.026621628E3
4.307432801E2,1.026621017E3
4.315728051E2,1.026614532E3
4.324023071E2,1.026599503E3
4.332318681E2,1.026574097E3
4.340614391E2,1.026547470E3
4.348909981E2,1.026524658E3
4.357205131E2,1.026505432E3
4.367478501E2,1.026490479E3
4.377823401E2,1.026479721E3
4.388168171E2,1.026452026E3
4.398512691E2,1.026406708E3
4.408856831E2,1.026351852E3
4.419201521E2,1.026287537E3
4.429546611E2,1.026222992E3
4.439891781E2,1.026163788E3
4.450236701E2,1.026110840E3
4.460581691E2,1.026058960E3
4.470926591E2,1.026003418E3
4.481271791E2,1.025945740E3
4.491617171E2,1.025887527E3
4.501962991E2,1.025831528E3
4.512308461E2,1.025771103E3
4.522653251E2,1.025713043E3
4.532997711E2,1.025654678E3
4.543342201E2,1.025602646E3
4.553686601E2,1.025551987E3
4.564030971E2,1.025510178E3
4.574375281E2,1.025476379E3
4.584719831E2,1.025452957E3
4.595064191E2,1.025439377E3
4.605408491E2,1.025435791E3
4.615753061E2,1.025433197E3
4.626097671E2,1.025433197E3
4.636442211E2,1.025432892E3
4.646786881E2,1.025432358E3
4.657130771E2,1.025432358E3
4.667475141E2,1.025434265E3
4.677819461E2,1.025438766E3
4.688163821E2,1.025438766E3
4.698509121E2,1.025436630E3
4.708854091E2,1.025433731E3
4.719198861E2,1.025425491E3
4.729543851E2,1.025415115E3
4.739888511E2,1.025405579E3
4.750232581E2,1.025404892E3
4.760577031E2,1.025403748E3
4.770921301E2,1.025403748E3
4.781266191E2,1.025408249E3
4.791611501E2,1.025415955E3
4.801956431E2,1.025426941E3
4.812301651E2,1.025441208E3
4.822646231E2,1.025464783E3
4.832990521E2,1.025498276E3
4.843334831E2,1.025538330E3
4.853678771E2,1.025580139E3
4.864022851E2,1.025627670E3
4.874367261E2,1.025681305E3
4.884711651E2,1.025730362E3
4.895056371E2,1.025774994E3
4.905401351E2,1.025819855E3
4.915746271E2,1.025863800E3
4.926091111E2,1.025903015E3
4.936435861E2,1.025945587E3
4.946780271E2,1.025983505E3
4.957124341E2,1.026020355E3
4.967468381E2,1.026054688E3
4.977812761E2,1.026087723E3
4.988157181E2,1.026114731E3
4.998501621E2,1.026144028E3
5.008846201E2,1.026174164E3
5.019190371E2,1.026205673E3
5.029534811E2,1.026237183E3
5.039879361E2,1.026265869E3
5.050224101E2,1.026291199E3
5.060568861E2,1.026310425E3
5.070913881E2,1.026325150E3
5.081258771E2,1.026332932E3
5.091603331E2,1.026338425E3
5.101948011E2,1.026341095E3
5.112292251E2,1.026344604E3
5.122636751E2,1.026347504E3
5.132981261E2,1.026347504E3
5.143325681E2,1.026347656E3
5.153670011E2,1.026347961E3
5.164015041E2,1.026348190E3
5.174360261E2,1.026347961E3
5.184705181E2,1.026347885E3
5.195050141E2,1.026347733E3
5.205395261E2,1.026347733E3
5.215740771E2,1.026349335E3
5.226085651E2,1.026354980E3
5.236430991E2,1.026357727E3
5.246776461E2,1.026357727E3
5.257122071E2,1.026345062E3
5.267467761E2,1.026332855E3
5.277813231E2,1.026315918E3
5.288158361E2,1.026294098E3
5.298503551E2,1.026293488E3
5.308848791E2,1.026293488E3
5.319193321E2,1.026295853E3
5.329537521E2,1.026298370E3
5.339881551E2,1.026299133E3
5.350226291E2,1.026299133E3
5.360570851E2,1.026298981E3
5.370915361E2,1.026298218E3
5.381259511E2,1.026298218E3
5.391603381E2,1.026298981E3
5.401947311E2,1.026306610E3
5.412291371E2,1.026327209E3
5.422635051E2,1.026336594E3
5.432978781E2,1.026347885E3
5.443322601E2,1.026356125E3
5.453667451E2,1.026356125E3
5.464012321E2,1.026342545E3
5.474356421E2,1.026334229E3
5.484700481E2,1.026322327E3
5.495045011E2,1.026314774E3
5.505389801E2,1.026310425E3
5.515734651E2,1.026310425E3
5.526079191E2,1.026314774E3
5.536424031E2,1.026322098E3
5.546768951E2,1.026328201E3
5.557113921E2,1.026335907E3
5.567459571E2,1.026357574E3
5.577805101E2,1.026377640E3
5.588150521E2,1.026397705E3
5.598495941E2,1.026416245E3
5.608840971E2,1.026428680E3
5.618019341E2,1.026428680E3
5.626314641E2,1.026428680E3
5.634609681E2,1.026452408E3
5.642904801E2,1.026497192E3
5.651199801E2,1.026547394E3
5.659495091E2,1.026602020E3
5.667790231E2,1.026655045E3
5.676084941E2,1.026685028E3
5.684379911E2,1.026685028E3
5.692674561E2,1.026682968E3
5.700969111E2,1.026669312E3
5.709263381E2,1.026654053E3
5.717557381E2,1.026638336E3
5.725851621E2,1.026629562E3
5.734145901E2,1.026623001E3
5.742440101E2,1.026622238E3
5.750734491E2,1.026620636E3
5.759029061E2,1.026619720E3
5.767323391E2,1.026616287E3
5.775617711E2,1.026609192E3
5.783912221E2,1.026604614E3
5.792207251E2,1.026602020E3
5.800502731E2,1.026601868E3
5.808797631E2,1.026601868E3
5.817092491E2,1.026602631E3
5.825387691E2,1.026603775E3
5.833682631E2,1.026603928E3
5.843575121E2,1.026603928E3
5.853918871E2,1.026599884E3
5.864262901E2,1.026597748E3
5.874607171E2,1.026590576E3
5.884951391E2,1.026578369E3
5.895295861E2,1.026562958E3
5.905640411E2,1.026545105E3
5.915985181E2,1.026518326E3
5.926330041E2,1.026493301E3
5.936675551E2,1.026473694E3
5.947021071E2,1.026459274E3
5.957366141E2,1.026450424E3
5.967711601E2,1.026450424E3
5.978056821E2,1.026455612E3
5.988401821E2,1.026459427E3
5.998746141E2,1.026459732E3
6.009091051E2,1.026460266E3
6.019435551E2,1.026462250E3
6.029779761E2,1.026463089E3
6.040123911E2,1.026464386E3
6.050468151E2,1.026468048E3
6.060812131E2,1.026476440E3
6.071156171E2,1.026489639E3
6.081500401E2,1.026510544E3
6.091845071E2,1.026541214E3
6.102189541E2,1.026579742E3
6.112534231E2,1.026618195E3
6.122878501E2,1.026654358E3
6.133223051E2,1.026689911E3
6.143566531E2,1.026724396E3
6.153910561E2,1.026752396E3
6.164254491E2,1.026786728E3
6.174598311E2,1.026823959E3
6.184942371E2,1.026863251E3
6.195286731E2,1.026903534E3
6.205631691E2,1.026932068E3
6.215976381E2,1.026932068E3
6.226321401E2,1.026908417E3
6.236666031E2,1.026835632E3
6.247010471E2,1.026772385E3
6.257354551E2,1.026737900E3
6.267699151E2,1.026737900E3
6.278043681E2,1.026750183E3
6.288387851E2,1.026812134E3
6.298731961E2,1.026843719E3
6.309075361E2,1.026843719E3
6.319418971E2,1.026818848E3
6.329762811E2,1.026774826E3
6.340106691E2,1.026726303E3
6.350450621E2,1.026672974E3
6.360794851E2,1.026618729E3
6.371139641E2,1.026563873E3
6.381484331E2,1.026511993E3
6.391828711E2,1.026463089E3
6.402172871E2,1.026414261E3
6.412517171E2,1.026366043E3
6.422861251E2,1.026322937E3
6.433204861E2,1.026281281E3
6.443548371E2,1.026241455E3
6.453891471E2,1.026204910E3
6.464234651E2,1.026172714E3
6.474578051E2,1.026142349E3
6.484921291E2,1.026117096E3
6.495264591E2,1.026102676E3
6.505607541E2,1.026099243E3
6.515951081E2,1.026099243E3
6.526294411E2,1.026102066E3
6.536637971E2,1.026111603E3
6.546982001E2,1.026116333E3
6.557326101E2,1.026116333E3
6.567670301E2,1.026109085E3
6.578014971E2,1.026097641E3
6.588359341E2,1.026081848E3
6.598704121E2,1.026068649E3
6.609048261E2,1.026056824E3
6.619392851E2,1.026050720E3
6.629737061E2,1.026050720E3
6.640081191E2,1.026054230E3
6.650425901E2,1.026057205E3
6.660770701E2,1.026058884E3
6.671115441E2,1.026060181E3
6.681460261E2,1.026063614E3
6.691804941E2,1.026066666E3
6.702149601E2,1.026072388E3
6.712494471E2,1.026079865E3
6.722839461E2,1.026093597E3
6.733183971E2,1.026111603E3
6.743528251E2,1.026128998E3
6.753872481E2,1.026140518E3
6.764216881E2,1.026151733E3
6.774561421E2,1.026158676E3
6.784906041E2,1.026161652E3
6.795250781E2,1.026162567E3
6.805595561E2,1.026170883E3
6.815940591E2,1.026178818E3
6.826285171E2,1.026194763E3
6.836629631E2,1.026211624E3
6.846973781E2,1.026221466E3
6.857318491E2,1.026226196E3
6.867663281E2,1.026231155E3
6.878008111E2,1.026231155E3
6.888353181E2,1.026229630E3
6.898697641E2,1.026229401E3
6.909042121E2,1.026229630E3
6.919386591E2,1.026231232E3
6.929731091E2,1.026231308E3
6.940075591E2,1.026231842E3
6.950420671E2,1.026234818E3
6.960765931E2,1.026245575E3
6.971111251E2,1.026248779E3
6.981456191E2,1.026248856E3
6.991801571E2,1.026249695E3
7.002147091E2,1.026249695E3
7.012492661E2,1.026242599E3
7.022838471E2,1.026236954E3
7.033183711E2,1.026234665E3
7.043529251E2,1.026231766E3
7.053874831E2,1.026226730E3
7.064220191E2,1.026223297E3
7.074566351E2,1.026219788E3
7.084912411E2,1.026215363E3
7.095258781E2,1.026209564E3
7.105605551E2,1.026205139E3
7.115952061E2,1.026202469E3
7.126298011E2,1.026202469E3
7.136644231E2,1.026202850E3
7.146990361E2,1.026205978E3
7.157336361E2,1.026223068E3
7.167682581E2,1.026236267E3
7.178028241E2,1.026236572E3
7.188373521E2,1.026236572E3
7.198719611E2,1.026236191E3
7.209065691E2,1.026222076E3
7.219411971E2,1.026206512E3
7.229758131E2,1.026205063E3
7.240104441E2,1.026202545E3
7.250450871E2,1.026200256E3
7.260797221E2,1.026197968E3
7.271143411E2,1.026196365E3
7.281489971E2,1.026195068E3
7.291836351E2,1.026193619E3
7.302182901E2,1.026190262E3
7.312529571E2,1.026186676E3
7.322876321E2,1.026182785E3
7.333222971E2,1.026182175E3
7.343570061E2,1.026182175E3
7.353916881E2,1.026183319E3
7.364263751E2,1.026183777E3
7.374611321E2,1.026183777E3
7.384958951E2,1.026182480E3
7.395306701E2,1.026182480E3
7.405654531E2,1.026187363E3
7.416002791E2,1.026197815E3
7.426350691E2,1.026202621E3
7.436698691E2,1.026216965E3
7.447046451E2,1.026241913E3
7.457393731E2,1.026260681E3
7.467740911E2,1.026272736E3
7.478088021E2,1.026290741E3
7.488434701E2,1.026300354E3
7.498781611E2,1.026300354E3
7.509128911E2,1.026298828E3
7.519476891E2,1.026298828E3
7.529824541E2,1.026299973E3
7.540172551E2,1.026301422E3
7.550520331E2,1.026302109E3
7.560868161E2,1.026303329E3
7.571216421E2,1.026304779E3
7.581564521E2,1.026305618E3
7.591912491E2,1.026305618E3
7.602260481E2,1.026304855E3
7.612608661E2,1.026287994E3
7.622956851E2,1.026268768E3
7.633304901E2,1.026248932E3
7.643652911E2,1.026229248E3
7.654000791E2,1.026211243E3
7.664348891E2,1.026211243E3
7.674696471E2,1.026211700E3
7.685043841E2,1.026214218E3
7.695391361E2,1.026217422E3
7.705738961E2,1.026227493E3
7.716087021E2,1.026246796E3
7.726435011E2,1.026264725E3
7.736783731E2,1.026281967E3
7.747132851E2,1.026299286E3
7.757481691E2,1.026311417E3
7.767830491E2,1.026326447E3
7.778179401E2,1.026356583E3
7.788528471E2,1.026388702E3
7.798877861E2,1.026419296E3
7.809227491E2,1.026450729E3
7.819577031E2,1.026467743E3
7.829926781E2,1.026467743E3
7.840276401E2,1.026466751E3
7.850626181E2,1.026466599E3
7.860975931E2,1.026466064E3
7.871325771E2,1.026465149E3
7.881675781E2,1.026464767E3
7.892025731E2,1.026465149E3
7.902375711E2,1.026466064E3
7.912725471E2,1.026469116E3
7.923075261E2,1.026471100E3
7.933424831E2,1.026473846E3
7.943773781E2,1.026474304E3
7.954122601E2,1.026475754E3
7.964471781E2,1.026478653E3
7.974820811E2,1.026478653E3
7.985170131E2,1.026473389E3
7.995519881E2,1.026457443E3
8.005870591E2,1.026443329E3
8.016220331E2,1.026427155E3
8.026569661E2,1.026411209E3
8.036919251E2,1.026411209E3
8.047269171E2,1.026425095E3
8.057619021E2,1.026432495E3
8.067968701E2,1.026440506E3
8.078318291E2,1.026448059E3
8.088667951E2,1.026450424E3
8.099018011E2,1.026451721E3
8.109367941E2,1.026452179E3
8.119717861E2,1.026453857E3
8.130068141E2,1.026454926E3
8.140418591E2,1.026459045E3
8.150768751E2,1.026463165E3
8.161119031E2,1.026469574E3
8.171469071E2,1.026476746E3
8.181819221E2,1.026478653E3
8.192169591E2,1.026479111E3
8.202519451E2,1.026478653E3
8.212869441E2,1.026476288E3
8.223218901E2,1.026471405E3
8.233568661E2,1.026467743E3
8.243918841E2,1.026467209E3
8.254269221E2,1.026466751E3
8.264619061E2,1.026466370E3
8.274969671E2,1.026464386E3
8.285319921E2,1.026462326E3
8.295670731E2,1.026461716E3
8.306021091E2,1.026461716E3
8.316371441E2,1.026462479E3
8.326721881E2,1.026468658E3
8.337072491E2,1.026476593E3
8.347423211E2,1.026483612E3
8.357774391E2,1.026490555E3
8.368124781E2,1.026496124E3
8.378475891E2,1.026498489E3
8.388827211E2,1.026499481E3
8.399178981E2,1.026499481E3
8.409531001E2,1.026494980E3
8.419882211E2,1.026486282E3
8.430233531E2,1.026476593E3
8.440585211E2,1.026468430E3
8.450936711E2,1.026460724E3
8.461288201E2,1.026455460E3
8.471639601E2,1.026455383E3
8.481991201E2,1.026454468E3
8.492342761E2,1.026453781E3
8.502694201E2,1.026453781E3
8.513045961E2,1.026454849E3
8.523397491E2,1.026454849E3
8.533748931E2,1.026454620E3
8.544100511E2,1.026452789E3
8.554452221E2,1.026451874E3
8.564804391E2,1.026450119E3
8.575156351E2,1.026450119E3
8.585508011E2,1.026450272E3
8.595860311E2,1.026453552E3
8.606212721E2,1.026454773E3
8.616565071E2,1.026455688E3
8.626917541E2,1.026457672E3
