"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.112129849E2,5.233487352E1,4.868908679E0,5.903553274E-1,3.100981755E-1,1.532307766E2,4.745651601E0,3.362042224E0
2.122129843E2,5.233486309E1,4.868899269E0,6.253383635E-1,6.985361660E-1,1.795756425E2,4.745224917E0,3.362644424E0
2.132129838E2,5.233485245E1,4.868893252E0,3.677041763E-1,9.619042406E-1,1.909073596E2,4.744739962E0,3.363328667E0
2.142129831E2,5.233484123E1,4.868898006E0,4.566838024E-1,1.072915504E0,1.786641068E2,4.743613609E0,3.364917081E0
2.152129822E2,5.233483601E1,4.868901259E0,4.757181909E-1,7.804460982E-1,1.704795561E2,4.744014978E0,3.364351189E0
2.162129810E2,5.233484101E1,4.868903490E0,3.242709618E-1,6.234222011E-2,1.579002052E2,4.743865126E0,3.364562483E0
2.172129797E2,5.233484547E1,4.868904458E0,4.449458905E-1,7.770232791E-2,1.579002054E2,4.743962480E0,3.364425214E0
2.182129788E2,5.233485562E1,4.868901445E0,4.924684931E-1,9.003543751E-2,1.579002025E2,4.744842986E0,3.363183324E0
2.192129778E2,5.233486423E1,4.868895891E0,5.269573322E-1,1.390993156E-1,1.579001981E2,4.746808873E0,3.360408094E0
2.202129763E2,5.233487386E1,4.868898008E0,3.405537438E-1,1.137380534E-1,1.579001986E2,4.743675542E0,3.364829771E0
2.212129767E2,5.233487626E1,4.868901111E0,3.557622358E-1,2.215065836E-1,1.579002004E2,4.745317793E0,3.362513357E0
2.222129755E2,5.233487800E1,4.868912276E0,4.117343184E-1,2.576488816E-1,1.579002075E2,4.745399772E0,3.362397662E0
2.232129772E2,5.233488320E1,4.868913000E0,5.314796474E-1,5.513937614E-2,1.579002074E2,4.745343603E0,3.362476933E0
2.242129735E2,5.233488522E1,4.868905483E0,6.316391695E-1,1.159500887E-1,1.579002024E2,4.744907556E0,3.363092226E0
2.252129713E2,5.233488390E1,4.868896900E0,7.873804374E-1,1.170167345E-1,1.579001969E2,4.744640468E0,3.363469022E0
2.262129717E2,5.233488561E1,4.868902229E0,9.805646949E-1,5.638042776E-2,1.579002002E2,4.746434356E0,3.360937062E0
2.272129705E2,5.233488022E1,4.868915561E0,5.448345710E-1,4.990038115E-1,1.579002094E2,4.747176741E0,3.359888394E0
2.282129693E2,5.233487857E1,4.868916901E0,7.789114239E-1,3.482517465E-1,1.579002104E2,4.744309569E0,3.363935753E0
2.292129686E2,5.233487983E1,4.868917662E0,8.176509943E-1,7.229662608E-2,1.579002108E2,4.744278732E0,3.363979243E0
2.302129679E2,5.233488007E1,4.868918387E0,8.539378606E-1,2.532761695E-2,1.579002112E2,4.745109757E0,3.362806927E0
2.312129656E2,5.233488061E1,4.868916576E0,8.675028505E-1,0.000000000E0,1.579002100E2,4.745455584E0,3.362318893E0
2.322129650E2,5.233488102E1,4.868921163E0,8.293083292E-1,1.331756874E-2,1.579002130E2,4.745171556E0,3.362719723E0
2.332129642E2,5.233487979E1,4.868923405E0,8.357864730E-1,1.084090318E-1,1.579002145E2,4.745015937E0,3.362939308E0
2.342129629E2,5.233487995E1,4.868926033E0,8.342390191E-1,6.740425223E-2,1.579002162E2,4.745029694E0,3.362919897E0
2.352129631E2,5.233488104E1,4.868932387E0,7.341415100E-1,1.600614239E-1,1.579002202E2,4.744221342E0,3.364060179E0
2.362129610E2,5.233487740E1,4.868935224E0,7.382665304E-1,2.234219159E-1,1.579002224E2,4.743836316E0,3.364603103E0
2.372129600E2,5.233487809E1,4.868937073E0,8.682050733E-1,3.486356666E-2,1.579002236E2,4.744150123E0,3.364160615E0
2.382129595E2,5.233487888E1,4.868937654E0,9.051981438E-1,2.413842167E-2,1.579002239E2,4.743857173E0,3.364573697E0
2.392129583E2,5.233487779E1,4.868946312E0,8.246473875E-1,3.665936442E-1,1.579002296E2,4.744510040E0,3.363653002E0
2.402129619E2,5.233487753E1,4.868965618E0,9.258087473E-1,8.425835060E-1,1.060127772E2,4.744346525E0,3.363883631E0
2.412129560E2,5.233487582E1,4.868992139E0,6.621579025E-1,1.411951616E0,1.008671880E2,4.742241160E0,3.366851024E0
2.422129585E2,5.233487417E1,4.869013455E0,7.510688538E-1,1.491641348E0,9.982541537E1,4.740801598E0,3.368877742E0
2.432129533E2,5.233487786E1,4.869033211E0,5.718051139E-1,1.420666826E0,8.786642073E1,4.740297432E0,3.369587110E0
2.442129531E2,5.233488153E1,4.869052296E0,5.403142227E-1,1.421770325E0,8.216245823E1,4.740937291E0,3.368686782E0
2.452129517E2,5.233488342E1,4.869071854E0,5.298051815E-1,1.439225929E0,8.123670404E1,4.741288052E0,3.368193082E0
2.462129549E2,5.233488885E1,4.869096648E0,5.292488243E-1,1.629622159E0,7.614042881E1,4.741521625E0,3.367864266E0
2.472129500E2,5.233488815E1,4.869116569E0,6.637448389E-1,1.495838437E0,8.535008473E1,4.741613024E0,3.367735584E0
2.482129487E2,5.233488833E1,4.869135393E0,8.912786525E-1,1.356828682E0,9.117148375E1,4.741792149E0,3.367483370E0
2.492129472E2,5.233489162E1,4.869155359E0,9.193442445E-1,1.366148266E0,8.496777533E1,4.741407887E0,3.368024389E0
2.502129467E2,5.233489396E1,4.869174325E0,9.175740406E-1,1.363330331E0,8.103248165E1,4.740695310E0,3.369027309E0
2.512129462E2,5.233490110E1,4.869195106E0,1.156319284E0,1.470310906E0,7.006959712E1,4.741009883E0,3.368584617E0
2.522129440E2,5.233491063E1,4.869205947E0,7.791474527E-1,1.302845493E0,5.516506317E1,4.742789134E0,3.366079064E0
2.532129445E2,5.233492067E1,4.869213329E0,7.996790009E-1,1.165906463E0,4.231462686E1,4.743379319E0,3.365247341E0
2.542129427E2,5.233492605E1,4.869218706E0,9.492359040E-1,9.187493031E-1,4.101633108E1,4.744507515E0,3.363656563E0
2.552129415E2,5.233493775E1,4.869231702E0,8.040297702E-1,1.353473749E0,3.722522476E1,4.744446917E0,3.363742036E0
2.562129408E2,5.233495329E1,4.869239448E0,4.492191048E-1,1.538924799E0,2.811722562E1,4.745657098E0,3.362034465E0
2.572129407E2,5.233496754E1,4.869236440E0,-1.182045992E-1,1.554959075E0,1.385563542E1,4.738066024E0,3.372724031E0
2.582129385E2,5.233498345E1,4.869231644E0,9.467201028E-2,1.581912856E0,3.181831833E0,4.737017486E0,3.374196552E0
2.592129374E2,5.233499921E1,4.869227626E0,1.194802821E-1,1.580768797E0,3.583768733E2,4.732911062E0,3.379954129E0
2.602130127E2,5.233501345E1,4.869231630E0,1.941764057E-1,1.565412662E0,3.793482575E0,4.731385328E0,3.382089577E0
2.612130123E2,5.233502591E1,4.869220435E0,3.787275581E-1,1.562125892E0,3.502375271E2,4.734284430E0,3.378030191E0
2.622130115E2,5.233504100E1,4.869223151E0,4.922096599E-1,1.594885302E0,3.588640771E2,4.733099926E0,3.379689649E0
2.632130090E2,5.233505405E1,4.869225840E0,8.460469572E-1,1.560788543E0,1.350969483E0,4.734512689E0,3.377710264E0
2.642130082E2,5.233506864E1,4.869231033E0,9.928260557E-1,1.564908893E0,8.292884362E0,4.734905830E0,3.377159134E0
2.652130094E2,5.233508312E1,4.869232036E0,6.721376572E-1,1.580633024E0,6.949813948E0,4.735499846E0,3.376326146E0
2.662130078E2,5.233509999E1,4.869236147E0,3.243375700E-1,1.704154936E0,8.962726210E0,4.734621383E0,3.377557904E0
2.672130048E2,5.233511583E1,4.869238229E0,6.667866996E-1,1.743165955E0,7.821929024E0,4.736370838E0,3.375104194E0
2.682130063E2,5.233513030E1,4.869241598E0,7.186315758E-1,1.731644769E0,7.894198697E0,4.735923568E0,3.375731771E0
2.692130102E2,5.233514347E1,4.869243205E0,8.194685234E-1,1.686844065E0,7.727757182E0,4.735892756E0,3.375774997E0
2.702130128E2,5.233515742E1,4.869243189E0,7.019215114E-1,1.688017428E0,4.811932111E0,4.736533148E0,3.374876408E0
2.712130146E2,5.233517220E1,4.869245234E0,1.126728836E0,1.672299323E0,6.497705626E0,4.736658051E0,3.374701104E0
2.722130150E2,5.233518209E1,4.869263450E0,1.243313395E0,1.633383653E0,2.906263450E1,4.736266174E0,3.375251067E0
2.732130103E2,5.233518426E1,4.869292534E0,1.110113396E0,1.660187741E0,6.159937841E1,4.739238640E0,3.371076111E0
2.742130085E2,5.233517687E1,4.869318948E0,5.919166831E-1,1.653918394E0,9.156849659E1,4.742764009E0,3.366114465E0
2.752130085E2,5.233517094E1,4.869344072E0,8.174382607E-1,1.705750795E0,9.966079415E1,4.743370138E0,3.365260282E0
2.762130097E2,5.233517200E1,4.869367050E0,6.661817925E-1,1.673718987E0,9.265504467E1,4.744726944E0,3.363347032E0
2.772130094E2,5.233517334E1,4.869389789E0,7.706151772E-1,1.665368108E0,8.886084565E1,4.744423123E0,3.363775596E0
2.782130107E2,5.233517636E1,4.869413675E0,1.087607252E0,1.663827568E0,8.488692351E1,4.743639511E0,3.364880566E0
2.792130100E2,5.233517564E1,4.869438275E0,8.695398336E-1,1.664319728E0,8.934231043E1,4.743200978E0,3.365498702E0
2.802130107E2,5.233517296E1,4.869460675E0,8.506802879E-1,1.654921531E0,9.357388747E1,4.743458503E0,3.365135727E0
2.812130105E2,5.233517382E1,4.869483670E0,8.311789483E-1,1.645052480E0,9.067134566E1,4.743272474E0,3.365397937E0
2.822130104E2,5.233517314E1,4.869505779E0,7.919365996E-1,1.651704227E0,9.104490923E1,4.743934836E0,3.364464193E0
2.832130110E2,5.233517450E1,4.869526330E0,7.507316787E-1,1.635001305E0,8.817627937E1,4.745645716E0,3.362050531E0
2.842130108E2,5.233517310E1,4.869547739E0,9.636941506E-1,1.658886013E0,9.104323475E1,4.744025145E0,3.364336853E0
2.852130110E2,5.233517247E1,4.869569207E0,9.570166692E-1,1.648754991E0,9.163083377E1,4.743006787E0,3.365772371E0
2.862130101E2,5.233517531E1,4.869589393E0,6.237996267E-1,1.637151462E0,8.561099648E1,4.742728974E0,3.366163828E0
2.872130104E2,5.233517823E1,4.869611720E0,4.367447728E-1,1.655110994E0,8.174096752E1,4.740495123E0,3.369308983E0
2.882130103E2,5.233518486E1,4.869633076E0,9.163239142E-1,1.651489521E0,7.390295914E1,4.739013500E0,3.371392603E0
2.892130104E2,5.233519012E1,4.869652651E0,9.739592783E-1,1.639404748E0,7.080506477E1,4.738952462E0,3.371478399E0
2.902130098E2,5.233519358E1,4.869673502E0,1.089576056E0,1.635295084E0,7.298471984E1,4.737235890E0,3.373889915E0
2.912130098E2,5.233519454E1,4.869695735E0,1.159065673E0,1.659295232E0,7.843586951E1,4.736877961E0,3.374392421E0
2.922130088E2,5.233519607E1,4.869717092E0,9.785085218E-1,1.661127784E0,8.140665191E1,4.739032637E0,3.371365702E0
2.932130088E2,5.233519647E1,4.869738899E0,9.198205275E-1,1.659756318E0,8.521601375E1,4.740446522E0,3.369377362E0
2.942130085E2,5.233519883E1,4.869760523E0,8.664420228E-1,1.659804433E0,8.475278687E1,4.741193873E0,3.368325651E0
2.952130073E2,5.233519879E1,4.869782317E0,6.138678500E-1,1.655852143E0,8.730105105E1,4.741464733E0,3.367944361E0
2.962130069E2,5.233519922E1,4.869803948E0,4.613559023E-1,1.656683848E0,8.755837632E1,4.740588148E0,3.369178096E0
2.972130069E2,5.233519745E1,4.869825791E0,5.213545067E-1,1.662989142E0,9.143109545E1,4.740038682E0,3.369951086E0
2.982130061E2,5.233519801E1,4.869846569E0,3.311217763E-1,1.636340489E0,9.002184410E1,4.739943514E0,3.370084942E0
2.992130063E2,5.233519443E1,4.869867499E0,2.636204017E-1,1.636941329E0,9.541495789E1,4.740241990E0,3.369665104E0
3.002130054E2,5.233519305E1,4.869888188E0,5.146205639E-1,1.643235516E0,9.684495872E1,4.738924181E0,3.371518151E0
3.012130041E2,5.233519139E1,4.869909397E0,3.128025038E-1,1.648217519E0,9.702457512E1,4.739284549E0,3.371011568E0
3.022130047E2,5.233518841E1,4.869929561E0,5.043707825E-1,1.640676126E0,9.923176033E1,4.739120022E0,3.371242865E0
3.032130033E2,5.233518514E1,4.869949769E0,3.423823388E-1,1.649113284E0,1.005161047E2,4.739345603E0,3.370925731E0
3.042130027E2,5.233518425E1,4.869971049E0,2.157581476E-1,1.636615800E0,9.780721454E1,4.740408031E0,3.369431514E0
3.052130011E2,5.233518255E1,4.869991174E0,2.741209511E-1,1.631189681E0,9.745069599E1,4.739174888E0,3.371165736E0
3.062130018E2,5.233517947E1,4.870012283E0,2.403416485E-2,1.632221522E0,9.955027486E1,4.740011984E0,3.369988639E0
3.072130011E2,5.233517837E1,4.870032934E0,2.144691786E-1,1.618838515E0,9.688199532E1,4.739675666E0,3.370461632E0
3.082129996E2,5.233517621E1,4.870053413E0,3.861616170E-1,1.612645825E0,9.620923986E1,4.741018672E0,3.368572247E0
3.092129990E2,5.233517347E1,4.870075834E0,2.764770100E-1,1.650207403E0,9.798076525E1,4.742382617E0,3.366651771E0
3.102129982E2,5.233516913E1,4.870095779E0,4.251700789E-1,1.630553406E0,1.004316570E2,4.742069828E0,3.367092333E0
3.112129983E2,5.233516401E1,4.870116041E0,3.111264510E-1,1.649899881E0,1.040211587E2,4.742608862E0,3.366333051E0
3.122129978E2,5.233516210E1,4.870136473E0,1.789274625E-2,1.645519883E0,1.024118467E2,4.741622884E0,3.367721702E0
3.132129960E2,5.233515990E1,4.870157642E0,-4.795845784E-2,1.640857574E0,1.008584293E2,4.741564294E0,3.367804193E0
3.142129959E2,5.233515833E1,4.870179101E0,9.425941855E-3,1.648731286E0,9.903836458E1,4.741524428E0,3.367860320E0
3.152129954E2,5.233515493E1,4.870199430E0,1.129639000E-1,1.646135112E0,1.001909651E2,4.741237809E0,3.368263807E0
3.162129945E2,5.233515187E1,4.870219292E0,2.384713469E-1,1.623173989E0,1.017505984E2,4.741997619E0,3.367194027E0
3.172129933E2,5.233514601E1,4.870239518E0,3.526016632E-1,1.626098368E0,1.073632042E2,4.741206690E0,3.368307610E0
3.182129923E2,5.233514233E1,4.870260742E0,2.807272598E-1,1.631122229E0,1.074691636E2,4.741215152E0,3.368295698E0
3.192129914E2,5.233513993E1,4.870281844E0,6.573903970E-1,1.626894855E0,1.060238041E2,4.740174608E0,3.369759890E0
3.202129911E2,5.233513413E1,4.870301718E0,6.334976684E-1,1.639094044E0,1.094611511E2,4.738481669E0,3.372140048E0
3.212129925E2,5.233513050E1,4.870323221E0,4.144445481E-1,1.637145727E0,1.072258746E2,4.738602012E0,3.371970938E0
3.222129897E2,5.233512355E1,4.870341068E0,5.611399347E-1,1.630548223E0,1.143192164E2,4.738877606E0,3.371583614E0
3.232129883E2,5.233512001E1,4.870361761E0,8.935981970E-1,1.605552829E0,1.107447023E2,4.739512117E0,3.370691609E0
3.242129873E2,5.233511815E1,4.870384195E0,7.896093987E-1,1.637332742E0,1.044391022E2,4.739853405E0,3.370211674E0
3.252129871E2,5.233511710E1,4.870404659E0,3.371307412E-1,1.585293274E0,9.825740899E1,4.740725115E0,3.368985369E0
3.262129862E2,5.233512036E1,4.870424035E0,-1.100321515E-1,1.563663117E0,9.148036256E1,4.741876196E0,3.367365020E0
3.272129865E2,5.233512023E1,4.870444986E0,7.323020604E-2,1.620675684E0,9.217585973E1,4.741201421E0,3.368315026E0
3.282129844E2,5.233512131E1,4.870466570E0,5.028012684E-1,1.642206771E0,8.977938737E1,4.739983333E0,3.370028937E0
3.292129836E2,5.233512285E1,4.870486935E0,5.505279349E-1,1.619140116E0,8.753923185E1,4.738779682E0,3.371721246E0
3.302129841E2,5.233512638E1,4.870507822E0,4.507095926E-2,1.613204662E0,8.262218624E1,4.740022239E0,3.369974214E0
3.312129817E2,5.233512697E1,4.870529425E0,-2.374138813E-1,1.620581351E0,8.629981289E1,4.738888695E0,3.371568029E0
3.322129809E2,5.233512661E1,4.870551270E0,-7.653181814E-2,1.630282438E0,8.853718624E1,4.740152087E0,3.369791569E0
3.332129806E2,5.233512560E1,4.870571332E0,2.050088719E-1,1.637332676E0,9.069219258E1,4.739436275E0,3.370798248E0
3.342129805E2,5.233512236E1,4.870593253E0,9.833658487E-2,1.640733136E0,9.525020349E1,4.737597613E0,3.373381966E0
3.352129790E2,5.233512218E1,4.870614379E0,1.335729370E-1,1.648366620E0,9.223632802E1,4.738875510E0,3.371586560E0
3.362129788E2,5.233512342E1,4.870635929E0,1.141125020E-1,1.620371802E0,8.897004968E1,4.740520572E0,3.369273177E0
3.372129775E2,5.233512261E1,4.870656702E0,-2.579455264E-3,1.621643276E0,8.920506269E1,4.740555831E0,3.369223568E0
3.382129805E2,5.233512331E1,4.870678662E0,-1.084044576E-1,1.638890243E0,8.836132914E1,4.741280365E0,3.368203904E0
3.392129769E2,5.233512453E1,4.870701055E0,-8.914158866E-2,1.662288789E0,8.747208815E1,4.741347034E0,3.368110054E0
3.402129753E2,5.233512286E1,4.870721714E0,-1.865084805E-1,1.611025347E0,9.092686906E1,4.740920396E0,3.368710560E0
3.412129745E2,5.233512204E1,4.870744526E0,-2.284483500E-1,1.636293574E0,9.273222623E1,4.740011292E0,3.369989612E0
3.422129732E2,5.233511933E1,4.870765745E0,-2.275701948E-1,1.634336794E0,9.762185135E1,4.741163526E0,3.368368367E0
3.432129722E2,5.233511947E1,4.870786505E0,1.419903012E-1,1.620723137E0,9.541973411E1,4.740843437E0,3.368818864E0
3.442129713E2,5.233512070E1,4.870807704E0,7.357581053E-2,1.615895699E0,9.187739091E1,4.741451292E0,3.367963283E0
3.452129710E2,5.233512220E1,4.870828355E0,-9.612735175E-2,1.613009925E0,9.035596941E1,4.742012150E0,3.367173563E0
3.462129705E2,5.233512365E1,4.870848464E0,-1.932847174E-1,1.607010479E0,8.836659605E1,4.744022761E0,3.364340215E0
3.472129700E2,5.233512211E1,4.870869222E0,-1.609639460E-1,1.613519326E0,9.089884222E1,4.744032070E0,3.364327087E0
3.482129693E2,5.233512526E1,4.870890360E0,-8.515193127E-2,1.626898019E0,8.476598852E1,4.743827134E0,3.364616049E0
3.492129676E2,5.233512391E1,4.870909368E0,1.291674562E-2,1.623277298E0,9.110605087E1,4.741668729E0,3.367657153E0
3.502129672E2,5.233512623E1,4.870929766E0,4.146701656E-1,1.594328207E0,8.746882930E1,4.740116556E0,3.369841550E0
3.512129662E2,5.233512475E1,4.870949801E0,1.359795118E-1,1.591289046E0,9.126246856E1,4.740945643E0,3.368675028E0
3.522129645E2,5.233512635E1,4.870968221E0,1.035449589E-1,1.583425960E0,8.898233562E1,4.742400505E0,3.366626573E0
3.532129648E2,5.233512776E1,4.870986777E0,2.007999420E-1,1.588890549E0,8.617575956E1,4.742767623E0,3.366109373E0
3.542129632E2,5.233512800E1,4.871006259E0,1.079880055E-1,1.582749209E0,8.676362512E1,4.743384714E0,3.365239737E0
3.552129617E2,5.233512868E1,4.871026677E0,-1.069985796E-2,1.592083901E0,8.609934949E1,4.743293174E0,3.365368761E0
3.562129616E2,5.233513020E1,4.871047211E0,1.462188372E-1,1.592069166E0,8.409580268E1,4.743665798E0,3.364843507E0
3.572129607E2,5.233513145E1,4.871067428E0,2.646533772E-2,1.597315827E0,8.406398525E1,4.742328570E0,3.366727902E0
3.582129599E2,5.233513404E1,4.871089040E0,6.832620613E-1,1.580242365E0,8.257038843E1,4.742559662E0,3.366402365E0
3.592129592E2,5.233513408E1,4.871109482E0,5.480167903E-1,1.596191543E0,8.644477435E1,4.742772175E0,3.366102958E0
3.602129586E2,5.233513502E1,4.871129171E0,4.149763184E-1,1.583746842E0,8.669721053E1,4.741896319E0,3.367336682E0
3.612129577E2,5.233513340E1,4.871149137E0,4.709781408E-1,1.585930320E0,9.048093268E1,4.741056637E0,3.368518813E0
3.622129568E2,5.233513070E1,4.871168626E0,4.279592913E-1,1.571658537E0,9.429704530E1,4.741878873E0,3.367361249E0
3.632129556E2,5.233513069E1,4.871188933E0,3.842916908E-1,1.588418755E0,9.173173070E1,4.741081728E0,3.368483498E0
3.642129555E2,5.233513098E1,4.871208606E0,4.054302806E-1,1.595666259E0,9.070122586E1,4.741240462E0,3.368260072E0
3.652129542E2,5.233513246E1,4.871229601E0,5.007872013E-1,1.613117966E0,8.858253261E1,4.741203358E0,3.368312300E0
3.662129533E2,5.233513132E1,4.871250056E0,6.104577556E-1,1.596290384E0,8.984839572E1,4.739625486E0,3.370532196E0
3.672129525E2,5.233512523E1,4.871268643E0,9.110557092E-1,1.587792855E0,1.023872392E2,4.740631550E0,3.369117026E0
3.682129513E2,5.233512594E1,4.871290323E0,8.693474727E-1,1.616862234E0,9.720644228E1,4.741560965E0,3.367808879E0
3.692129503E2,5.233512514E1,4.871311214E0,6.086005336E-1,1.613101071E0,9.480609319E1,4.741880608E0,3.367358807E0
3.702129500E2,5.233512718E1,4.871332611E0,4.051462281E-1,1.615822186E0,8.877528065E1,4.740695956E0,3.369026400E0
3.712129486E2,5.233512766E1,4.871354709E0,2.784361988E-1,1.605041932E0,8.985078021E1,4.741004041E0,3.368592839E0
3.722129477E2,5.233512862E1,4.871377731E0,2.502254257E-1,1.629866065E0,8.854673035E1,4.741653683E0,3.367678338E0
3.732129472E2,5.233512797E1,4.871397835E0,5.796988504E-1,1.595610779E0,9.284094626E1,4.742937080E0,3.365870598E0
3.742129470E2,5.233512600E1,4.871419934E0,3.004139122E-1,1.614917820E0,9.527858616E1,4.743883469E0,3.364536619E0
3.752129452E2,5.233512549E1,4.871442554E0,9.660970420E-3,1.623712899E0,9.354769149E1,4.743786210E0,3.364673747E0
3.762129447E2,5.233512427E1,4.871463933E0,-4.877363611E-2,1.622142590E0,9.496613001E1,4.743628921E0,3.364895496E0
3.772129434E2,5.233512286E1,4.871486076E0,2.448183205E-2,1.608746921E0,9.466595457E1,4.744427545E0,3.363769360E0
3.782129440E2,5.233512274E1,4.871507533E0,3.236442618E-2,1.624295292E0,9.234570077E1,4.744725721E0,3.363348758E0
3.792129420E2,5.233512321E1,4.871529972E0,1.364526870E-1,1.618608372E0,9.126042063E1,4.746061544E0,3.361463498E0
3.802129414E2,5.233512566E1,4.871548766E0,4.936195472E-1,1.562088438E0,8.537716129E1,4.746215525E0,3.361246081E0
3.812129397E2,5.233512895E1,4.871570314E0,6.577131543E-1,1.591866624E0,8.090368247E1,4.746870553E0,3.360320965E0
3.822129400E2,5.233512877E1,4.871592442E0,4.126186837E-1,1.598131181E0,8.375725260E1,4.746114655E0,3.361388511E0
3.832129384E2,5.233512744E1,4.871614222E0,4.450610625E-1,1.607636262E0,8.838720099E1,4.746722172E0,3.360530561E0
3.842129374E2,5.233512399E1,4.871635495E0,2.593978914E-1,1.610558493E0,9.504072977E1,4.748121891E0,3.358552596E0
3.852129371E2,5.233512348E1,4.871655652E0,3.321919804E-1,1.597884325E0,9.547211330E1,4.751703286E0,3.353483698E0
3.862130063E2,5.233512569E1,4.871675905E0,4.395133285E-1,1.583368014E0,8.917972857E1,4.754841736E0,3.349032262E0
3.872130065E2,5.233512512E1,4.871696069E0,6.256730733E-1,1.601075129E0,8.874104446E1,4.752233179E0,3.352732743E0
3.882130060E2,5.233512684E1,4.871716897E0,1.071726633E0,1.585038527E0,8.804302623E1,4.752611551E0,3.352196366E0
3.892130077E2,5.233513034E1,4.871737269E0,1.053512857E0,1.606236549E0,8.208043103E1,4.751665896E0,3.353536677E0
3.902130067E2,5.233512860E1,4.871757874E0,1.005934418E0,1.601108086E0,8.615011369E1,4.754048399E0,3.350158333E0
3.912130090E2,5.233512815E1,4.871779291E0,1.315747398E0,1.588909637E0,8.969178312E1,4.753767464E0,3.350556958E0
3.922130083E2,5.233512112E1,4.871801634E0,1.385184930E0,1.594251075E0,9.945360889E1,4.751506742E0,3.353762173E0
3.932130072E2,5.233511763E1,4.871823598E0,1.456000897E0,1.598561912E0,1.014574685E2,4.753253384E0,3.351286216E0
3.942130058E2,5.233511345E1,4.871843255E0,1.251665123E0,1.602896485E0,1.043740909E2,4.757232913E0,3.345634774E0
3.952130083E2,5.233510788E1,4.871861186E0,1.380271062E0,1.588844865E0,1.042845230E2,4.762083028E0,3.338727642E0
3.962130122E2,5.233510717E1,4.871879199E0,1.469036393E0,1.541757802E0,9.850639346E1,4.764912403E0,3.334688415E0
3.972130103E2,5.233510791E1,4.871897228E0,1.182692077E0,1.510998867E0,9.071962624E1,4.763016248E0,3.337396178E0
3.982130668E2,5.233510843E1,4.871917795E0,9.589789975E-1,1.566564699E0,8.896974679E1,4.764661950E0,3.335046256E0
3.992130151E2,5.233510247E1,4.871936614E0,1.184205158E0,1.619838269E0,9.268197491E1,4.758911207E0,3.343247098E0
4.002130170E2,5.233510070E1,4.871953572E0,1.008698193E0,1.570195883E0,9.437519041E1,4.759363425E0,3.342603300E0
4.012130164E2,5.233510052E1,4.871973939E0,8.700166689E-1,1.575378241E0,9.433201302E1,4.758680192E0,3.343575910E0
4.022130157E2,5.233510331E1,4.871995569E0,8.990006978E-1,1.608501200E0,8.953687079E1,4.758338465E0,3.344062214E0
4.032130142E2,5.233510299E1,4.872017525E0,7.165641245E-1,1.609361968E0,8.944922625E1,4.755260794E0,3.348437220E0
4.042130132E2,5.233510073E1,4.872039912E0,5.392868416E-1,1.610878684E0,9.345133034E1,4.753572909E0,3.350832975E0
4.052130125E2,5.233509976E1,4.872062475E0,6.948629003E-1,1.620097523E0,9.335147376E1,4.752093738E0,3.352930381E0
4.062130109E2,5.233509965E1,4.872084753E0,6.775687998E-1,1.619762823E0,9.244322135E1,4.749896650E0,3.356042140E0
4.072130101E2,5.233510197E1,4.872106513E0,9.029675601E-1,1.610332847E0,9.125764711E1,4.751812519E0,3.353328916E0
4.082130091E2,5.233510107E1,4.872128079E0,7.664343044E-1,1.604993483E0,9.291149057E1,4.745765474E0,3.361881482E0
4.092130079E2,5.233510054E1,4.872148539E0,6.724329498E-1,1.583377275E0,9.426440790E1,4.746346077E0,3.361061730E0
4.102130075E2,5.233509939E1,4.872168984E0,7.604871588E-1,1.583648746E0,9.627061500E1,4.749432349E0,3.356699181E0
4.112130061E2,5.233510434E1,4.872192068E0,7.098288173E-1,1.617408523E0,8.862252546E1,4.748219838E0,3.358414120E0
4.122130054E2,5.233510454E1,4.872213913E0,1.094078863E0,1.610235734E0,8.961542415E1,4.751311665E0,3.354038535E0
4.132130041E2,5.233510291E1,4.872234307E0,1.123598957E0,1.577794910E0,9.606629242E1,4.750663257E0,3.354956878E0
4.142130044E2,5.233509847E1,4.872254875E0,1.113180407E0,1.605333875E0,1.048443038E2,4.750843938E0,3.354701017E0
4.152130024E2,5.233510227E1,4.872278550E0,9.245404545E-1,1.602533068E0,9.862311935E1,4.749773196E0,3.356216861E0
4.162130026E2,5.233510433E1,4.872301614E0,1.026300746E0,1.610936342E0,9.820704165E1,4.749743676E0,3.356258638E0
4.172130016E2,5.233510184E1,4.872324580E0,9.800119484E-1,1.627486331E0,9.894518304E1,4.752518934E0,3.352327671E0
4.182130005E2,5.233510144E1,4.872347054E0,1.050651444E0,1.608432684E0,9.698332602E1,4.754005346E0,3.350219426E0
4.192129992E2,5.233510396E1,4.872368509E0,1.011836261E0,1.588691307E0,9.136854995E1,4.755327029E0,3.348343155E0
4.202129987E2,5.233509971E1,4.872392474E0,1.165280543E0,1.639314611E0,9.644684665E1,4.754018330E0,3.350201001E0
4.212129977E2,5.233509907E1,4.872415611E0,1.183489253E0,1.616102587E0,9.525990444E1,4.754756811E0,3.349152834E0
4.222129962E2,5.233510017E1,4.872438502E0,1.234077576E0,1.619557369E0,9.231343255E1,4.751989771E0,3.353077728E0
4.232129960E2,5.233510129E1,4.872460909E0,9.484900553E-1,1.608284326E0,9.120682673E1,4.750799720E0,3.354763635E0
